x,y
0.216912,-0.362300
0.823355,0.120182
-0.107471,-0.257599
0.531439,-0.105282
0.530171,0.589228
-0.338988,0.621386
-0.363154,0.474004
0.584057,0.247287
0.154224,0.046799
0.547035,0.014037
-0.072291,-0.991195
0.441022,0.251432
-0.176908,0.707745
-0.285088,0.521170
-0.661945,0.688833
-0.781484,-0.398384
0.361022,-0.309446
-0.860709,0.058604
-0.621067,-0.279117
-0.291876,0.444560
-0.554259,0.568797
-0.231521,0.829828
0.272407,0.347041
0.715932,0.670788
-0.063263,0.731926
-0.515216,0.758252
-0.055891,0.634387
0.139371,0.412104
0.229143,-0.795574
-0.103581,-0.883248
-0.748876,-0.355718
-0.556661,0.206849
0.507450,0.707942
0.381108,-0.722577
-0.350385,-0.924540
0.035806,-0.211050
0.875580,-0.119620
-0.445429,-0.319862
0.074508,0.258425
-0.656632,-0.020840
-0.258035,-0.793150
-0.479676,0.087603
0.351863,-0.243110
0.051720,-0.736679
0.636975,-0.359227
0.478393,0.358763
-0.263502,-0.679687
0.492566,0.551260
0.384104,-0.357324
0.460711,-0.837670
0.218440,-0.675076
-0.003745,-0.938840
0.214264,-0.863912
0.227740,-0.369615
-0.126402,-0.439455
0.074549,0.937926
-0.282790,-0.855556
-0.005200,0.595272
0.744311,-0.370562
-0.041668,-0.319307
-0.594769,-0.285946
0.098174,0.004841
-0.633316,-0.147863
0.395644,-0.417483
-0.635463,-0.227238
0.295080,-0.595539
0.477422,0.031282
-0.238655,0.918675
0.166245,0.081829
-0.701048,-0.521729
-0.692332,-0.029330
-0.944502,-0.240758
-0.422485,-0.709859
0.037117,-0.179993
0.855372,0.239042
-0.414367,-0.267426
-0.633080,-0.181913
0.586328,0.417069
-0.319205,-0.882062
0.082411,-0.916616
0.442555,0.014212
0.861799,0.262504
-0.093521,0.192171
-0.187207,-0.387532
0.755622,-0.267630
-0.064630,-0.240502
-0.123241,0.680226
0.557879,0.273100
-0.001890,0.231914
-0.219692,-0.363770
0.121658,0.711715
-0.203857,-0.225078
-0.882023,-0.154599
-0.346149,0.265742
0.329392,0.084907
-0.822068,-0.505252
0.223067,-0.918720
0.702303,-0.391810
0.656541,0.484242
0.654862,0.266612
0.077330,-0.308659
0.365229,0.397543
-0.611220,-0.770958
0.513610,0.236109
0.290276,0.663268
0.078350,0.831043
-0.667965,-0.480482
0.535619,0.148670
0.693084,0.656284
0.170363,-0.710887
0.124229,-0.088041
0.288345,0.211745
0.792973,-0.508980
-0.422762,0.643751
-0.482768,0.123329
0.792196,0.435431
0.289796,0.603110
0.465064,0.325171
-0.603107,-0.413472
0.771928,-0.199402
0.650955,0.604736
-0.207571,-0.653818
0.890834,0.253266
0.646543,0.447946
0.628401,-0.471736
-0.469592,-0.429803
0.298498,0.847569
-0.364477,0.235532
0.398267,-0.322044
-0.587978,-0.142452
-0.187559,-0.308133
-0.137530,0.540999
0.566056,-0.289673
-0.527244,0.617863
0.430488,-0.788695
0.411337,-0.662312
0.527477,-0.694426
-0.513702,0.206099
-0.097779,0.630981
-0.590634,-0.779632
0.719260,0.606679
0.451601,0.063818
0.594554,0.677364
0.458469,-0.506799
0.230489,-0.169963
-0.566121,-0.796534
0.660703,0.430680
0.681111,-0.565883
-0.803802,0.504853
-0.245744,-0.224555
-0.096297,-0.464385
-0.923560,-0.269163
0.174766,-0.711705
0.380279,-0.650102
-0.262804,-0.954127
-0.014785,-0.487764
0.150347,0.883540
-0.335429,0.451224
-0.274101,-0.810888
-0.602235,0.243236
0.060069,-0.421946
0.347113,-0.075676
0.105277,-0.601516
0.312295,0.746240
0.056621,-0.367148
-0.653329,-0.495568
-0.907726,-0.159163
0.244233,0.819816
0.648322,0.341906
0.414730,0.374765
0.672209,-0.182491
-0.003907,0.336504
-0.383268,0.411808
-0.742292,0.296793
0.201054,-0.882512
-0.377061,0.738249
-0.241809,-0.085708
-0.502390,0.324261
-0.148205,-0.882258
-0.102188,0.519662
-0.036352,-0.962550
0.421425,0.897262
0.279796,0.530202
0.167402,-0.468297
-0.673013,0.668041
-0.226680,0.191604
0.294504,-0.277791
-0.836336,-0.302373
0.011039,-0.461649
0.496436,-0.402471
-0.325496,-0.610300
0.683742,-0.342295
-0.004083,-0.620580
-0.094989,-0.480709
0.726462,-0.345122
-0.462071,-0.032124
0.093776,0.101454
-0.706747,-0.298253
-0.736158,-0.612596
0.095563,0.120980
0.825248,-0.048628
0.701407,0.551883
-0.494206,-0.114762
0.723878,0.210295
0.435981,-0.467105
-0.638337,-0.537318
-0.696025,-0.087586
-0.051048,0.029535
0.394444,-0.586850
0.804562,0.274512
-0.271525,0.485494
-0.299843,0.535836
-0.206715,-0.263583
-0.034855,0.198398
0.467300,-0.086045
-0.162984,0.725155
-0.320800,0.319526
0.272474,-0.528952
-0.090010,-0.804049
0.351383,-0.302971
-0.034794,-0.788056
-0.862984,-0.174400
0.863700,0.213469
-0.230333,0.785504
-0.031233,-0.927210
0.378786,0.248994
-0.569146,0.355436
-0.190392,0.073904
0.106794,0.889140
-0.217891,-0.096054
-0.373401,0.245983
0.233644,0.854425
0.313101,0.288238
0.417596,0.544268
-0.495461,0.786396
-0.189829,-0.448441
0.505367,-0.299220
0.617124,0.008929
0.063156,-0.530942
0.450007,-0.731244
-0.015333,0.291818
0.588304,-0.369855
-0.146151,-0.352050
-0.060201,0.202999
-0.203883,-0.656483
0.492019,-0.631169
-0.058721,-0.929918
-0.963879,0.093232
-0.611768,0.011458
0.568246,0.511841
0.510902,0.721734
0.178724,-0.177642
0.369411,0.696104
-0.573088,0.112733
0.709252,0.402632
0.470660,0.390522
-0.491563,0.295126
0.174685,-0.069533
-0.636737,0.360129
-0.119858,-0.446410
0.055283,-0.858208
0.101844,-0.312647
0.254726,-0.813187
0.757994,-0.390589
-0.621879,0.086831
0.365333,0.147675
-0.021208,-0.442510
0.731281,0.638672
0.166856,0.353187
0.018262,0.925541
-0.424595,-0.175881
-0.032528,-0.698260
0.347392,0.610346
0.092853,0.573937
0.161484,0.064106
-0.568483,-0.497279
0.238167,0.868834
0.497296,0.051800
0.606216,0.679891
-0.242038,0.067443
-0.482170,0.173874
0.304351,-0.765859
0.202711,0.961722
-0.337446,0.550868
0.430441,0.422126
0.082774,-0.811578
-0.190426,-0.498156
-0.516292,0.673720
-0.790634,-0.184505
-0.703971,0.362936
-0.129435,0.587386
0.197297,-0.036741
0.736107,-0.254534
0.043662,-0.168258
0.088220,0.719532
-0.819779,-0.021915
-0.320419,0.724047
-0.762154,0.478274
0.346494,-0.470363
0.635780,-0.453336
-0.973414,-0.168536
-0.590821,0.063664
0.004715,-0.755186
-0.409909,0.660746
-0.841577,-0.392229
-0.194162,0.722278
-0.671545,-0.664902
0.995536,-0.021165
0.276498,-0.892122
0.099622,0.354476
-0.320712,-0.201290
0.784923,0.203822
-0.362401,-0.870507
-0.603306,0.232647
0.094349,-0.281754
0.558021,0.663884
-0.101444,-0.965472
-0.694692,0.306380
-0.664021,-0.193013
0.032122,-0.117616
-0.071643,-0.102258
-0.651429,-0.561743
0.804459,0.540909
-0.943901,-0.138215
-0.000559,0.610133
-0.319858,0.139670
-0.557951,0.513280
0.700158,-0.438016
0.261035,-0.786201
0.315236,0.173738
0.009942,-0.909983
-0.075965,-0.745553
-0.511834,-0.400033
0.642573,-0.273730
-0.584589,0.811274
0.684846,0.203633
0.456931,-0.353759
-0.642005,-0.170915
-0.562187,-0.672510
-0.877961,0.102846
0.527008,-0.584893
-0.304542,-0.437020
-0.559843,0.719359
0.274228,0.945045
-0.621392,0.260863
0.327105,-0.345618
-0.804511,0.577983
0.156636,0.579831
-0.775887,-0.331734
0.555045,0.645449
0.053004,0.841905
-0.108917,-0.566662
0.122511,-0.957467
-0.149215,0.146762
0.622642,0.737223
0.506181,-0.619775
-0.560739,-0.342144
-0.411391,-0.250885
-0.082077,0.533992
0.804885,-0.294207
-0.729611,-0.577852
0.049508,0.081117
-0.662261,-0.617179
-0.834318,-0.382325
0.255573,-0.591673
-0.244113,-0.802679
-0.624957,0.351415
0.235671,0.921937
0.012135,-0.045060
0.681339,-0.727362
0.607975,0.240166
0.476782,-0.722086
-0.107262,-0.749179
0.554183,0.159763
0.617608,0.143422
-0.362376,-0.447695
0.209076,-0.064520
-0.390897,0.202230
0.286064,-0.121155
-0.244178,0.093756
-0.242312,-0.532646
-0.184831,-0.455142
0.433611,-0.299459
0.705650,-0.138998
-0.143620,0.173044
0.344754,0.279866
-0.297486,0.150115
0.000235,-0.056613
0.498396,0.542036
-0.003179,0.567475
-0.443336,0.853281
-0.902623,-0.392252
-0.572144,-0.026738
0.613814,0.368327
0.469038,-0.874028
0.209714,0.657512
0.800406,0.426374
0.062954,0.065604
0.801797,-0.196715
-0.193054,-0.662108
-0.045575,0.019944
-0.657922,0.302935
-0.577588,0.482285
-0.231056,0.636177
0.231041,-0.893962
-0.195338,0.946874
0.117659,-0.502443
-0.563703,-0.162572
-0.350903,0.371144
-0.185560,-0.707714
-0.550617,-0.211621
-0.714352,-0.106792
-0.801114,-0.315114
-0.118486,0.602451
-0.598777,0.352509
0.618701,0.507919
0.598519,-0.694735
-0.414319,0.547221
-0.521440,0.158811
-0.857500,-0.007960
0.208914,-0.781444
0.265950,-0.185370
0.492723,-0.802911
0.399603,0.131559
0.364125,-0.152549
0.106999,0.338253
0.422896,-0.395031
-0.684391,-0.556174
0.377375,0.538289
0.421333,-0.652798
0.431627,0.362509
-0.013205,0.063194
0.096623,-0.060913
0.237122,-0.695855
0.765517,0.049619
-0.050259,-0.699964
-0.290452,0.375938
0.389353,-0.138990
-0.009758,-0.004628
0.218185,-0.968278
0.153343,-0.771962
-0.362547,0.672781
-0.578080,0.210799
-0.664114,0.237252
-0.502045,0.122912
-0.222516,0.168221
-0.715645,0.159068
-0.563470,-0.244097
-0.537287,-0.178561
-0.941043,-0.101353
0.556631,-0.699503
-0.548138,-0.551764
0.510388,0.090516
-0.692476,-0.439961
-0.424779,0.741531
0.357722,0.230146
0.071207,0.772456
0.531667,-0.270314
0.835588,-0.269264
0.472186,0.031712
-0.578700,-0.211358
-0.288775,0.566270
-0.706964,0.052186
0.200645,0.233899
-0.461541,0.883832
0.572785,0.796605
0.536450,0.115546
-0.022498,-0.130569
-0.473408,-0.561139
0.257525,0.230492
-0.120500,0.752700
0.629103,-0.670464
-0.480380,0.257060
0.411323,-0.893878
0.587401,0.455301
0.237983,-0.224256
0.921893,0.249994
-0.347022,-0.391075
-0.800278,-0.271023
-0.200346,0.783821
-0.317719,0.095842
0.820621,0.175090
-0.000524,-0.810872
-0.321127,0.817510
-0.107968,-0.626508
0.280746,0.500378
-0.146197,0.861384
0.684241,0.030104
-0.040027,-0.734502
-0.564149,0.344290
0.476897,-0.787643
0.087834,0.218308
-0.892709,0.237834
-0.729305,0.569739
-0.390323,-0.163947
0.537108,-0.818719
-0.217692,-0.743096
0.205862,-0.071258
0.281868,-0.648137
0.765632,-0.020570
0.274466,0.949172
0.907600,0.028387
0.923080,0.206985
0.359323,-0.864173
-0.163808,0.883626
0.656757,0.121375
-0.051930,-0.783215
0.505883,0.376780
0.542074,0.641745
-0.192631,0.457634
-0.541248,-0.751192
0.720539,0.092410
0.801724,0.574232
-0.462292,0.252980
-0.158895,-0.543201
0.426941,-0.404638
0.621874,-0.161776
-0.787321,-0.499872
-0.098035,0.322658
0.015544,-0.750621
0.314697,-0.890012
-0.428658,-0.456038
-0.628346,-0.614269
-0.021358,-0.958250
0.698509,-0.158515
-0.166150,-0.478675
0.585356,0.070241
-0.928911,-0.214369
-0.904644,-0.347878
0.201970,0.507261
-0.622395,-0.590061
-0.568955,-0.429820
0.008390,-0.995162
0.317683,-0.705955
-0.980433,-0.143587
0.743259,-0.048123
-0.811427,0.338555
0.096553,0.765100
-0.804045,0.419426
-0.543234,-0.130406
0.263317,-0.427381
0.818923,-0.355313
0.246693,0.164553
-0.364441,0.846521
-0.518151,-0.567331
0.104026,0.357055
0.837995,0.183923
0.454758,-0.889113
0.670287,-0.493641
-0.616555,-0.433757
-0.156253,-0.137618
-0.368154,0.443889
0.449548,-0.442425
0.169689,-0.031245
0.869022,-0.339067
-0.691174,-0.565603
-0.094581,0.370432
-0.146099,0.509085
0.194213,0.145369
-0.786185,0.582131
-0.124611,-0.337361
-0.023184,0.352365
0.200619,-0.196332
0.244541,0.008605
0.623407,-0.396743
-0.051606,0.659962
-0.014766,-0.166476
0.039626,-0.006773
0.169787,-0.388146
0.438416,0.464696
0.152122,0.719288
-0.571981,0.713712
-0.640441,0.105525
-0.435368,0.770755
0.082562,-0.387853
-0.645794,0.138656
0.388625,-0.380950
-0.628745,0.684027
0.433731,-0.284435
-0.492157,0.321623
-0.479484,-0.689451
0.402247,0.562202
0.927947,0.008291
-0.120796,-0.223165
0.021446,0.437324
0.101921,0.985936
0.619981,0.027805
-0.680784,0.057913
-0.657973,-0.559688
-0.672597,-0.336327
0.549524,-0.151561
-0.046329,-0.652107
0.045130,0.497108
0.093787,0.286031
0.097964,0.484274
0.441045,0.647415
0.173903,0.790572
-0.390723,-0.875732
-0.428474,0.635441
-0.149727,-0.467160
0.449953,0.362666
0.073012,-0.895448
0.207653,0.029678
-0.059505,-0.098505
0.431095,-0.578711
-0.388688,-0.671978
0.060879,-0.801653
0.612121,-0.088618
0.599065,0.483890
-0.245695,0.602301
-0.537122,0.589469
-0.787199,-0.448002
0.041652,0.040360
0.489997,-0.616348
-0.719841,-0.363563
0.130629,-0.510808
-0.430436,-0.336787
-0.378890,0.001014
-0.961736,0.105535
-0.278606,-0.527348
0.857165,0.374289
0.681971,-0.108842
0.692288,-0.720671
-0.321736,0.582732
-0.019657,-0.374502
-0.256274,0.800997
0.357066,-0.794578
-0.475590,0.756872
0.244145,-0.662545
0.602021,0.160250
0.488563,-0.715069
-0.171844,-0.187329
-0.446555,0.742015
-0.907459,0.342346
-0.193765,-0.602752
-0.459718,-0.486497
-0.562649,-0.434187
0.625252,0.614244
-0.402925,0.031679
0.425764,-0.182437
-0.211325,0.263266
0.715694,0.670042
-0.602109,0.358484
0.635568,-0.008887
0.642485,0.240997
0.437053,-0.455562
-0.625007,-0.493660
-0.951617,0.170457
0.868694,0.132934
0.222927,0.727171
-0.442263,0.887631
0.411822,-0.514686
-0.321252,0.715034
-0.419375,-0.440262
0.509306,-0.090280
0.784675,0.032007
-0.054219,0.734919
-0.221527,0.787813
0.436154,0.431938
-0.410853,0.786130
0.485842,-0.447503
0.810751,0.296273
-0.537134,0.387800
-0.252924,-0.885944
-0.058983,0.669001
-0.098662,-0.205311
0.168922,-0.931387
0.185128,-0.546798
-0.034423,-0.540892
0.572004,-0.322284
-0.628623,0.739059
-0.614256,0.191786
0.655805,0.114650
-0.503431,0.839808
0.645420,-0.418675
-0.492813,-0.705136
-0.776223,0.014998
0.075309,-0.280565
0.551311,-0.113299
-0.211732,-0.586560
-0.313396,0.757529
-0.205171,-0.314113
0.706251,-0.037488
-0.057388,-0.526389
0.987328,0.018728
0.726371,0.121927
-0.768635,-0.446582
-0.402666,0.394363
0.061160,-0.085264
0.010766,0.938637
-0.327526,-0.728825
0.640902,-0.363243
0.312345,-0.425934
0.605725,0.426202
-0.671164,-0.261132
-0.426058,-0.755455
-0.925348,-0.329199
-0.843429,0.496857
0.682679,-0.218192
-0.014114,0.793180
0.981252,-0.093837
0.882026,0.212765
-0.065009,-0.606988
0.358389,-0.558799
0.269664,0.239552
0.144644,-0.963859
0.414536,-0.893840
0.237622,-0.281318
-0.118485,0.622988
0.116647,0.489150
-0.230554,-0.914474
0.427120,0.611880
-0.140282,0.275370
0.142221,0.314540
0.465990,-0.102702
-0.113246,0.680286
-0.435619,0.558807
-0.135035,0.473480
-0.221892,0.663429
0.247482,-0.570237
0.031119,-0.979888
-0.878778,0.377444
-0.290495,-0.351429
-0.469601,-0.586424
-0.035719,-0.326139
0.589326,0.799180
-0.175714,0.778673
-0.096867,-0.046538
-0.162171,0.399450
-0.445054,-0.016692
-0.547828,0.650393
-0.847984,-0.074242
0.215613,-0.188322
-0.422376,-0.873949
-0.468209,0.809912
0.185063,0.358559
0.301301,-0.034886
-0.329084,-0.916545
-0.373551,-0.264576
-0.721112,0.267960
-0.393518,0.148287
0.251888,-0.521811
-0.077067,0.726739
0.294632,-0.125900
0.004665,0.403385
-0.300588,0.021346
0.292908,0.903480
0.783505,0.361586
0.552102,-0.813871
0.442283,-0.548264
0.308273,-0.862086
0.422547,-0.258970
-0.504634,0.621400
-0.130335,-0.539874
0.331182,0.171412
0.914003,-0.355326
0.030278,0.881635
-0.362810,0.253073
-0.597800,0.773249
-0.001862,0.702576
0.199811,0.229096
0.423292,0.267839
0.684320,-0.627345
0.215227,-0.686322
0.132592,0.471844
0.288158,-0.923593
0.830588,-0.304764
-0.160321,-0.514462
-0.559758,0.143696
0.033417,-0.364066
0.402584,0.235334
-0.749410,0.660612
0.899388,0.014450
0.863219,0.113599
-0.738021,0.079720
-0.150666,-0.248501
-0.555268,-0.388378
0.525967,-0.064823
0.517925,0.766439
-0.465753,0.094338
-0.457894,0.168561
0.575082,-0.590140
-0.479752,0.806662
-0.437923,-0.166194
-0.413051,-0.151562
0.690184,-0.083980
0.550219,-0.464710
-0.385051,0.453061
0.601568,0.549435
0.353461,0.622984
0.498573,-0.477229
0.128608,-0.482212
0.486193,-0.556204
-0.119224,0.202555
0.349671,0.925762
-0.725415,-0.051088
-0.021242,0.983520
0.012974,0.055553
-0.316519,0.269530
-0.010545,0.767478
-0.540131,0.026381
-0.610503,-0.726207
0.643411,-0.195454
0.162152,-0.717561
-0.039883,-0.317234
0.254566,0.492475
-0.967103,-0.101229
0.649105,-0.493390
0.224517,-0.543509
-0.749795,0.188470
-0.379122,0.103576
0.798222,-0.277655
-0.540502,-0.218373
-0.190116,0.719950
0.199347,0.432608
0.846424,-0.153236
0.557971,-0.188048
-0.515834,0.372785
-0.596153,0.461519
0.892232,-0.248577
0.173949,-0.442115
-0.621408,-0.004044
0.036052,-0.074564
0.805823,-0.527469
0.826097,0.213662
-0.930097,-0.132870
0.847642,0.326869
-0.305714,-0.136085
0.818584,-0.058217
-0.445696,-0.810414
-0.908293,0.323315
-0.046003,0.830234
-0.518914,0.614751
0.127974,0.851511
-0.660937,-0.365637
0.732799,0.155548
0.288260,0.788723
0.066181,0.308917
-0.024349,0.773575
-0.517863,0.283031
0.893916,0.045736
0.688685,0.721372
0.102629,0.882080
-0.889739,0.162384
-0.811060,0.520917
-0.872039,-0.365084
0.030776,-0.742929
-0.409602,-0.177748
0.485142,-0.219114
-0.650244,-0.646419
-0.365960,-0.682923
0.110757,-0.505014
0.235834,-0.337832
0.055325,-0.146055
-0.245874,-0.407674
0.226927,-0.035380
-0.625959,-0.493436
0.823495,0.474870
-0.859303,-0.306732
0.762030,-0.557630
-0.095275,0.714730
0.467548,0.081215
0.363045,-0.306173
0.156663,-0.964424
0.932592,0.077389
0.484342,0.343996
-0.458724,0.221643
0.776689,-0.183432
0.124300,-0.891843
0.786960,0.440400
-0.203564,0.701121
-0.262805,-0.963018
-0.876203,-0.340041
0.535581,-0.491605
-0.413364,0.584876
0.003070,-0.398580
-0.432844,-0.813939
0.123839,-0.631215
-0.827130,0.426966
0.019379,-0.295680
0.501182,-0.631279
0.101612,-0.202399
0.274088,0.591562
0.387260,0.673215
0.728634,0.152885
-0.459350,-0.302648
-0.610103,-0.000961
-0.146011,-0.008460
-0.181032,-0.605712
-0.195497,0.286707
-0.140418,0.000182
-0.945094,-0.197465
-0.796561,0.199244
0.699615,0.433995
0.160270,-0.340741
-0.716583,0.389591
-0.141625,-0.295237
-0.052685,0.524965
-0.451963,-0.135218
-0.612160,-0.573321
0.197890,-0.070830
-0.446793,0.744399
-0.884366,0.458149
0.108956,-0.769317
0.081369,-0.428179
-0.477580,-0.693344
0.577882,0.470038
-0.076589,0.765969
-0.352463,0.149848
0.502876,-0.155879
0.137690,0.157032
-0.755123,0.646025
-0.260878,-0.571507
0.695698,0.588074
-0.237302,-0.333388
0.744355,0.376793
0.764797,-0.055880
-0.483773,-0.775477
0.503845,0.125348
-0.589723,0.531783
-0.330470,-0.208243
0.065895,-0.506115
-0.280823,0.199991
0.195793,0.692413
-0.608804,-0.164983
-0.877127,0.131941
-0.463159,-0.309435
0.957462,0.057271
0.547303,0.526033
0.287254,-0.119412
-0.960550,0.037215
-0.521257,-0.762733
-0.513595,0.014788
0.548137,0.532151
-0.144085,0.362546
-0.684755,-0.674736
-0.286942,-0.635339
-0.150761,0.160930
0.756972,0.430781
0.142356,0.583983
0.500109,-0.672813
0.035478,0.274349
0.415916,0.294847
-0.509444,-0.224963
0.303013,0.740013
0.220487,-0.273472
-0.239107,-0.673389
0.356403,0.071770
0.234678,0.226413
-0.678540,-0.223824
0.190524,0.129203
-0.482507,0.497847
0.826425,-0.274774
-0.132279,0.779571
0.252308,0.538732
0.475430,0.556946
0.593846,0.771797
-0.403308,-0.390186
0.146006,-0.084721
0.092126,0.368746
-0.492974,0.586564
0.385383,-0.872954
-0.313201,0.024084
0.185125,-0.605997
-0.986252,0.060451
0.000670,-0.745501
0.364719,-0.167761
0.438659,0.541045
-0.653999,0.240143
0.076745,-0.144590
-0.117700,-0.192022
0.689610,0.279913
-0.938880,0.250739
0.168830,-0.475654
-0.325077,0.433448
0.956147,-0.041109
-0.298469,-0.371898
-0.492078,-0.356863
0.202195,0.291623
-0.688377,0.441308
-0.937605,-0.320083
0.366562,0.811309
-0.323761,0.554258
-0.588707,-0.400612
0.910232,0.277504
0.017891,0.695423
-0.028545,0.252228
-0.800845,0.204536
-0.361211,-0.880034
-0.734093,0.104442
-0.640786,0.303337
0.183863,0.186671
0.526669,-0.281567
-0.292851,0.049850
-0.165531,-0.077290
-0.755875,0.001696
-0.147063,0.317564
-0.706484,0.119388
0.557586,-0.654851
-0.085572,-0.215259
0.138241,-0.582479
0.280395,0.598670
-0.161480,0.000023
0.389119,-0.072711
-0.058986,0.625909
-0.345723,-0.568215
0.011274,-0.525142
-0.061998,-0.003907
0.339791,0.862603
-0.233957,-0.109237
0.059033,0.163912
0.042740,0.329207
-0.670294,0.372081
-0.428371,0.371893
0.402404,-0.803113
0.072023,0.495165
0.241371,0.724335
-0.099608,-0.111843
0.255220,-0.522511
0.156957,-0.027049
-0.612229,0.273370
0.526353,0.417680
-0.047534,-0.901240
0.852018,-0.130586
-0.133162,-0.061322
-0.646139,0.345624
-0.704494,-0.428503
0.157766,-0.427089
-0.082394,-0.802199
-0.552902,-0.626196
0.859167,0.026801
0.438755,0.148801
-0.343954,-0.836543
0.230029,0.089398
0.510667,0.781971
-0.272398,-0.200140
0.248351,0.041109
0.379144,0.269194
0.346627,-0.240849
0.046286,-0.078109
-0.783839,0.015120
0.127117,0.455202
0.576210,0.357187
-0.814541,0.004892
0.216361,0.383644
-0.088102,-0.724888
-0.418376,0.362311
-0.645649,0.576836
0.881916,0.367495
0.481454,-0.207434
-0.335116,-0.286967
0.948548,0.248119
0.137160,-0.753242
0.262303,0.520338
-0.711269,-0.294192
-0.491173,0.852402
0.321254,-0.683964
0.624394,0.193392
0.331718,-0.823787
0.609982,-0.028558
0.029865,-0.052481
-0.053878,0.471240
0.137216,0.197505
-0.527194,-0.545122
0.133854,-0.310696
0.125646,-0.271805
-0.225464,0.633189
0.001826,0.684776
0.444381,0.712817
0.311204,0.403391
-0.214357,-0.695304
0.024879,0.143696
-0.437404,0.551364
0.209394,-0.708826
0.759059,-0.497317
-0.407603,-0.577141
-0.009049,-0.087885
0.915923,-0.080491
-0.809786,-0.065589
-0.347076,0.687213
-0.005588,0.090182
-0.308287,0.620157
-0.215425,-0.641873
0.038266,-0.864576
-0.935793,0.129377
0.887104,-0.445453
-0.723359,0.512303
0.270434,-0.822834
-0.225384,-0.029019
0.282104,-0.675080
-0.076217,-0.978758
0.013937,0.237245
-0.627283,-0.744774
-0.056978,0.374168
0.644360,-0.235061
0.662469,0.120653
-0.179578,-0.161268
-0.434126,-0.363847
0.824187,0.114121
0.034619,-0.161248
-0.100175,0.353573
0.503285,0.715250
-0.706401,-0.488958
0.080922,0.061120
-0.753714,0.323828
0.584917,0.702998
-0.711110,0.368370
0.823855,0.530664
-0.442692,-0.317873
-0.483588,0.333329
0.261790,-0.097434
0.130427,0.087758
0.949482,-0.061998
-0.008211,-0.005993
-0.720324,-0.491529
0.868783,-0.368520
0.289374,-0.499367
-0.866903,-0.038353
-0.596935,-0.693841
0.621545,0.315045
0.968182,0.236523
-0.760268,0.168401
0.318279,-0.691207
0.787182,0.160320
0.496367,0.444392
-0.826695,-0.267056
-0.403087,-0.682569
0.068534,-0.153016
0.253723,0.323194
-0.081798,-0.779218
-0.316836,0.930569
0.067290,0.951204
0.172403,-0.431155
-0.417571,-0.108667
-0.374326,0.694627
0.597865,0.321378
-0.596937,-0.719793
0.442240,0.727797
0.084345,-0.419636
-0.828930,0.168454
-0.563764,0.823490
0.402492,0.679232
-0.144751,-0.834390
-0.353881,0.326647
-0.051947,0.933940
0.622376,0.265204
-0.712115,-0.523299
0.919279,0.327330
-0.566296,0.267232
-0.634351,0.470741
-0.252291,-0.260646
-0.674742,-0.388638
0.162641,-0.486318
0.461116,-0.020511
-0.584148,0.227072
0.395506,-0.725886
0.030849,0.471770
-0.154846,-0.499181
0.264615,-0.612410
-0.772997,0.231545
-0.420352,-0.859484
0.648200,0.302495
0.034821,-0.771303
0.703532,0.265250
0.056027,-0.352468
0.070442,-0.079522
-0.527478,0.673452
0.700642,-0.315028
-0.668651,-0.022295
-0.250568,0.697187
-0.755137,0.406194
-0.191073,0.642287
0.632314,-0.692449
0.015252,0.339131
-0.230509,-0.157946
-0.604127,0.444744
0.816070,-0.312393
-0.386991,-0.164679
0.244982,-0.594928
-0.256543,0.288970
0.717597,0.647491
0.384954,-0.079772
-0.783382,-0.293281
0.834548,0.253749
0.752861,-0.657229
-0.047029,-0.424594
-0.148097,0.926620
-0.299366,0.555360
-0.065961,-0.602036
-0.417675,0.131229
-0.433653,-0.408703
0.935096,0.166288
-0.159395,-0.958097
-0.739795,0.264149
0.142653,-0.439041
-0.651416,-0.342949
0.061074,0.469972
0.279112,-0.958924
-0.631240,0.740933
0.856438,0.161647
-0.746123,-0.094550
0.083641,-0.248818
-0.456318,0.655390
0.408293,0.183584
-0.503437,0.735858
-0.439482,-0.368565
-0.468563,0.855078
-0.708726,0.448271
0.092725,0.422719
0.632733,0.340405
-0.635461,-0.190735
0.310300,-0.792679
-0.560705,0.230856
-0.003770,0.637174
-0.114911,0.684972
0.319304,0.541049
-0.589431,-0.573105
-0.179347,-0.281001
-0.787992,0.221265
0.685445,0.277203
-0.367065,0.744257
0.733412,0.460043
-0.061435,-0.531073
0.258577,-0.101151
-0.039180,-0.497021
0.565225,-0.255782
0.021971,-0.727253
0.913437,0.136496
0.086841,-0.468247
0.178418,0.664014
0.076322,0.739456
0.042262,0.292089
0.252332,0.938253
-0.234219,-0.526267
0.295078,-0.617203
0.673987,-0.294447
-0.777519,0.236592
0.398394,-0.188215
0.663808,0.626223
-0.445566,-0.633807
-0.387934,-0.011136
0.845363,0.017747
0.268935,-0.004380
0.378135,-0.687746
-0.592845,0.049089
-0.680768,0.331867
-0.309237,0.649010
-0.083379,0.648051
-0.201239,-0.218984
-0.469927,-0.060171
-0.395641,0.458869
0.207287,-0.131819
0.523842,0.209053
-0.438902,-0.632530
-0.110012,-0.977319
0.196354,0.113468
-0.944024,-0.213549
-0.590943,0.023690
0.154084,-0.304837
0.598605,0.749246
0.570669,-0.759624
-0.113644,-0.015408
0.917601,0.118857
-0.374571,0.582919
0.217855,-0.512243
-0.356498,0.344815
-0.498850,-0.178115
0.424817,-0.101866
-0.069280,-0.388083
-0.510048,-0.381164
-0.227998,0.033713
